Wavelength,Intensity
404.84615384615387,34.526666666666664
405.8769230769231,30.971111111111107
406.9076923076923,31.726666666666667
407.9384615384615,32.54888888888889
408.96923076923076,32.30444444444445
410.0,32.30444444444445
411.03076923076924,35.148888888888884
412.0615384615385,35.571111111111115
413.0923076923077,34.94888888888888
414.12307692307695,34.32666666666666
415.1538461538462,31.193333333333335
416.1846153846154,33.08222222222222
417.21538461538466,31.815555555555555
418.24615384615385,32.08222222222222
419.2769230769231,32.32666666666666
420.3076923076923,32.37111111111111
421.33846153846156,29.971111111111107
422.3692307692308,31.126666666666658
423.4,31.41555555555555
424.4307692307692,30.504444444444438
425.46153846153845,33.059999999999995
426.4923076923077,32.437777777777775
427.5230769230769,32.97111111111111
428.55384615384617,33.94888888888888
429.5846153846154,35.148888888888884
430.61538461538464,36.282222222222224
431.6461538461539,35.526666666666664
432.6769230769231,35.10444444444445
433.70769230769235,35.79333333333333
434.73846153846154,35.99333333333333
435.7692307692308,38.21555555555555
436.8,36.771111111111104
437.83076923076925,35.94888888888888
438.8615384615385,38.46
439.89230769230767,38.34888888888889
440.9230769230769,37.72666666666667
441.95384615384614,39.437777777777775
442.9846153846154,39.23777777777777
444.0153846153846,38.32666666666666
445.04615384615386,40.92666666666667
446.0769230769231,40.526666666666664
447.10769230769233,38.12666666666666
448.13846153846157,36.682222222222215
449.1692307692308,36.148888888888884
450.20000000000005,38.17111111111111
451.2307692307692,38.682222222222215
452.26153846153846,38.01555555555556
453.2923076923077,39.30444444444445
454.32307692307694,36.85999999999999
455.3538461538462,35.526666666666664
456.38461538461536,34.771111111111104
457.4153846153846,34.39333333333334
458.44615384615383,34.282222222222224
459.4769230769231,33.26
460.5076923076923,33.39333333333334
461.53846153846155,35.12666666666666
462.5692307692308,34.282222222222224
463.6,32.571111111111115
464.63076923076926,31.815555555555555
465.6615384615385,33.74888888888889
466.69230769230774,31.682222222222215
467.7230769230769,32.83777777777778
468.75384615384615,32.12666666666666
469.7846153846154,32.70444444444444
470.81538461538463,31.03777777777777
471.84615384615387,31.46
472.87692307692305,33.54888888888889
473.9076923076923,30.882222222222218
474.9384615384615,30.660000000000004
475.96923076923076,29.83777777777778
477.0,27.637777777777778
478.03076923076924,28.526666666666664
479.0615384615385,28.193333333333335
480.0923076923077,26.904444444444444
481.12307692307695,26.904444444444444
482.1538461538462,26.104444444444447
483.18461538461537,25.482222222222227
484.2153846153846,24.771111111111104
485.24615384615385,23.17111111111111
486.2769230769231,21.30444444444445
487.3076923076923,21.771111111111104
488.33846153846156,21.393333333333338
489.3692307692308,19.615555555555552
490.4,19.215555555555554
491.4307692307692,17.79333333333333
492.46153846153845,16.748888888888885
493.4923076923077,16.571111111111108
494.5230769230769,15.682222222222222
495.55384615384617,14.304444444444442
496.5846153846154,12.304444444444442
497.61538461538464,11.79333333333333
498.6461538461539,11.259999999999998
499.67692307692306,10.70444444444444
500.7076923076923,11.259999999999998
501.73846153846154,13.10444444444444
502.7692307692308,11.371111111111112
503.8,11.371111111111112
504.83076923076925,9.904444444444444
