Wavelength,Intensity
325.0,4.88125
326.0,4.225
327.0,5.1
328.0,5.120833333333334
329.0,4.870833333333334
330.0,4.641666666666666
331.0,4.402083333333334
332.0,5.704166666666666
333.0,5.516666666666666
334.0,6.25625
335.0,6.152083333333334
336.0,6.120833333333334
337.0,6.31875
338.0,7.0166666666666675
339.0,6.652083333333334
340.0,7.402083333333332
341.0,7.714583333333332
342.0,10.047916666666667
343.0,10.808333333333332
344.0,13.2875
345.0,13.75625
346.0,16.27708333333333
347.0,17.485416666666666
348.0,20.33958333333333
349.0,24.047916666666666
350.0,27.7875
351.0,32.24583333333334
352.0,37.2875
353.0,40.96458333333334
354.0,44.860416666666666
355.0,48.672916666666666
356.0,54.06875
357.0,57.51666666666667
358.0,59.33958333333333
359.0,59.86041666666667
360.0,60.71458333333333
361.0,59.79791666666667
362.0,59.43333333333333
363.0,58.1625
364.0,54.579166666666666
365.0,50.610416666666666
366.0,46.06875
367.0,42.87083333333334
368.0,39.891666666666666
369.0,35.797916666666666
370.0,32.50625
371.0,28.725
372.0,25.329166666666666
373.0,22.902083333333337
374.0,20.56875
375.0,17.49583333333333
376.0,17.641666666666666
377.0,15.183333333333332
378.0,13.422916666666667
379.0,12.558333333333332
380.0,10.6
381.0,9.94375
382.0,8.954166666666667
383.0,8.85
384.0,8.797916666666667
385.0,8.079166666666667
386.0,6.9125
387.0,6.704166666666666
388.0,6.2875
389.0,5.7875
390.0,4.433333333333334
391.0,4.141666666666666
392.0,3.8291666666666657
393.0,4.2875
394.0,3.1104166666666657
395.0,3.1937499999999996
396.0,2.4645833333333336
397.0,3.2041666666666657
398.0,2.6208333333333336
399.0,2.3708333333333336
400.0,2.9541666666666657
401.0,2.6624999999999996
402.0,2.6104166666666657
403.0,2.0479166666666657
404.0,2.5166666666666657
405.0,2.5583333333333336
406.0,2.5895833333333336
407.0,2.5791666666666657
408.0,2.3187499999999996
409.0,2.3812499999999996
410.0,2.1833333333333336
411.0,2.4541666666666657
412.0,2.3291666666666657
413.0,2.3395833333333336
414.0,2.3604166666666657
415.0,2.9020833333333336
416.0,3.3395833333333336
417.0,3.4437499999999996
418.0,3.6520833333333336
419.0,3.6729166666666657
420.0,3.9541666666666657
421.0,4.120833333333334
422.0,4.808333333333334
423.0,4.860416666666666
424.0,4.839583333333334
425.0,5.06875
426.0,4.860416666666666
427.0,5.172916666666666
428.0,5.6625
429.0,5.985416666666666
430.0,6.620833333333334
431.0,6.225
432.0,6.06875
433.0,7.2041666666666675
434.0,7.2666666666666675
435.0,7.3916666666666675
436.0,6.360416666666666
437.0,6.69375
438.0,6.475
439.0,6.339583333333334
440.0,6.4125
441.0,6.2875
442.0,6.454166666666666
443.0,6.829166666666666
444.0,5.652083333333334
445.0,5.204166666666666
446.0,4.547916666666666
447.0,4.63125
448.0,4.266666666666666
449.0,4.35
450.0,4.370833333333334
451.0,4.766666666666666
452.0,4.683333333333334
453.0,4.547916666666666
454.0,4.277083333333334
455.0,3.8708333333333336
456.0,3.2249999999999996
457.0,3.5999999999999996
458.0,3.4749999999999996
459.0,3.4958333333333336
460.0,4.058333333333334
461.0,3.5583333333333336
462.0,3.8916666666666657
463.0,3.9541666666666657
464.0,3.5687499999999996
465.0,3.1520833333333336
466.0,4.204166666666666
467.0,4.38125
468.0,4.94375
469.0,4.870833333333334
470.0,4.620833333333334
471.0,3.8083333333333336
472.0,4.402083333333334
473.0,4.391666666666666
474.0,4.089583333333334
475.0,4.652083333333334
476.0,5.141666666666666
477.0,5.391666666666666
478.0,5.204166666666666
479.0,5.589583333333334
480.0,5.88125
481.0,5.985416666666666
482.0,7.2666666666666675
483.0,7.277083333333332
484.0,7.652083333333332
485.0,8.1
486.0,8.0375
487.0,7.94375
488.0,8.00625
489.0,7.6729166666666675
490.0,7.2979166666666675
491.0,7.56875
492.0,7.5166666666666675
493.0,7.402083333333332
494.0,7.683333333333332
495.0,7.370833333333332
496.0,7.1625
497.0,7.35
498.0,7.120833333333332
499.0,6.7875
500.0,7.0791666666666675
501.0,7.027083333333332
502.0,6.360416666666666
503.0,6.85
504.0,5.995833333333334
505.0,5.5375
506.0,5.391666666666666
507.0,5.391666666666666
508.0,5.277083333333334
509.0,5.214583333333334
510.0,5.63125
511.0,5.683333333333334
512.0,5.589583333333334
513.0,5.745833333333334
514.0,5.902083333333334
515.0,5.5375
516.0,5.35
517.0,5.0375
518.0,4.641666666666666
519.0,3.9645833333333336
520.0,3.9333333333333336
521.0,4.1625
522.0,3.9229166666666657
523.0,3.9437499999999996
524.0,3.3395833333333336
525.0,2.8291666666666657
526.0,2.6416666666666657
527.0,2.7562499999999996
528.0,2.4437499999999996
529.0,2.4958333333333336
530.0,2.0999999999999996
531.0,2.0479166666666657
532.0,1.7562499999999996
533.0,1.4020833333333336
534.0,1.5791666666666657
535.0,1.6208333333333336
536.0,1.6520833333333336
537.0,1.5687499999999996
538.0,1.4124999999999996
539.0,1.2354166666666657
540.0,1.5270833333333336
541.0,1.0166666666666657
