Wavelength,Intensity
325.0,2.8720833333333324
326.0,3.099166666666667
327.0,2.399166666666666
328.0,2.2616666666666667
329.0,2.430416666666666
330.0,2.3762500000000006
331.0,2.32625
332.0,2.305416666666666
333.0,1.8741666666666674
334.0,1.8450000000000006
335.0,2.315833333333334
336.0,2.01375
337.0,2.0720833333333335
338.0,1.9012499999999992
339.0,1.7762499999999992
340.0,1.8304166666666664
341.0,1.8241666666666667
342.0,1.5950000000000006
343.0,1.8408333333333324
344.0,1.8429166666666674
345.0,1.880416666666667
346.0,1.8200000000000003
347.0,1.7991666666666664
348.0,1.6095833333333331
349.0,1.849166666666667
350.0,1.8241666666666667
351.0,1.6991666666666667
352.0,1.805416666666666
353.0,1.7970833333333331
354.0,1.6679166666666667
355.0,1.8158333333333339
356.0,1.5804166666666664
357.0,1.4595833333333328
358.0,1.367916666666666
359.0,1.399166666666666
360.0,1.5616666666666674
361.0,1.7491666666666674
362.0,1.8200000000000003
363.0,1.6325000000000003
364.0,1.6970833333333335
365.0,1.6595833333333339
366.0,1.4908333333333328
367.0,1.7491666666666674
368.0,1.7033333333333331
369.0,1.4533333333333331
370.0,1.3450000000000006
371.0,1.2908333333333335
372.0,1.3908333333333331
373.0,1.20125
374.0,1.336666666666666
375.0,1.3387499999999992
376.0,1.1866666666666674
377.0,1.5637500000000006
378.0,1.57625
379.0,1.63875
380.0,1.6116666666666664
381.0,1.6908333333333339
382.0,1.6762499999999996
383.0,1.67
384.0,1.6595833333333339
385.0,1.76375
386.0,1.4095833333333339
387.0,1.8074999999999992
388.0,1.8283333333333331
389.0,1.8554166666666667
390.0,1.9533333333333331
391.0,1.7887500000000003
392.0,2.0199999999999996
393.0,1.9324999999999992
394.0,1.8575
395.0,2.036666666666667
396.0,1.9491666666666667
397.0,1.8033333333333328
398.0,1.9533333333333331
399.0,1.6970833333333335
400.0,1.63875
401.0,1.7408333333333328
402.0,1.8533333333333335
403.0,1.9866666666666664
404.0,1.8200000000000003
405.0,1.8845833333333335
406.0,2.057499999999999
407.0,2.086666666666666
408.0,1.6970833333333335
409.0,1.8116666666666674
410.0,1.8200000000000003
411.0,1.8450000000000006
412.0,1.8866666666666667
413.0,1.6054166666666667
414.0,1.7929166666666667
415.0,1.2991666666666664
416.0,1.6408333333333331
417.0,1.5512499999999996
418.0,1.5741666666666667
419.0,1.349166666666667
420.0,1.5429166666666667
421.0,1.3345833333333328
422.0,1.2366666666666664
423.0,1.2887500000000003
424.0,1.3408333333333324
425.0,1.2325
426.0,1.1137499999999996
427.0,0.9866666666666664
428.0,0.992916666666666
429.0,0.9720833333333339
430.0,0.9137500000000003
431.0,1.1658333333333335
432.0,1.1199999999999992
433.0,1.3033333333333328
434.0,1.3949999999999996
435.0,1.1033333333333335
436.0,1.0658333333333339
437.0,1.1866666666666674
438.0,1.4783333333333335
439.0,1.4366666666666674
440.0,1.4387500000000006
441.0,1.4845833333333331
442.0,1.5033333333333339
443.0,1.2908333333333335
444.0,1.5387500000000003
445.0,1.545
446.0,1.6262500000000006
447.0,1.7679166666666664
448.0,1.849166666666667
449.0,1.817916666666667
450.0,1.95125
451.0,1.9595833333333328
452.0,2.053333333333333
453.0,2.109583333333333
454.0,2.0824999999999996
455.0,2.190833333333334
456.0,2.190833333333334
457.0,2.367916666666666
458.0,2.2887500000000003
459.0,2.222083333333334
460.0,2.0179166666666664
461.0,2.065833333333334
462.0,2.209583333333333
463.0,2.2158333333333324
464.0,2.3429166666666674
465.0,2.3220833333333335
466.0,2.1137499999999996
467.0,2.0387500000000003
468.0,1.9470833333333335
469.0,2.159583333333334
470.0,2.2179166666666674
471.0,2.053333333333333
472.0,2.0804166666666664
473.0,2.078333333333333
474.0,2.1033333333333335
475.0,2.2825000000000006
476.0,2.38875
477.0,2.284583333333334
478.0,2.338749999999999
479.0,2.3720833333333324
480.0,2.38875
481.0,2.5429166666666667
482.0,2.5804166666666664
483.0,2.4970833333333324
484.0,2.42
485.0,2.4658333333333324
486.0,2.430416666666666
487.0,2.461666666666666
488.0,2.390833333333333
489.0,2.6325000000000003
490.0,2.401249999999999
491.0,2.338749999999999
492.0,2.67
493.0,2.7908333333333335
494.0,2.672083333333333
495.0,2.7158333333333324
496.0,2.6054166666666667
497.0,2.8012499999999996
498.0,2.7262500000000003
499.0,2.817916666666667
500.0,2.867916666666666
501.0,2.878333333333334
502.0,2.8825000000000003
503.0,3.192916666666667
504.0,2.8450000000000006
505.0,2.9470833333333335
506.0,2.8575
507.0,2.7325
508.0,2.8762500000000006
509.0,2.7158333333333324
510.0,2.409583333333334
511.0,2.649166666666666
512.0,2.599166666666667
513.0,2.57625
514.0,2.4054166666666674
515.0,2.461666666666666
516.0,2.3720833333333324
517.0,2.244999999999999
518.0,2.1866666666666674
519.0,1.9095833333333339
520.0,1.9991666666666674
521.0,1.8949999999999996
522.0,2.1075
523.0,2.026249999999999
524.0,2.0595833333333324
525.0,1.742916666666666
526.0,1.6575000000000006
527.0,1.5262499999999992
528.0,1.4637499999999992
529.0,1.5012500000000006
530.0,1.6241666666666674
531.0,1.5783333333333331
532.0,1.567916666666667
533.0,1.3845833333333335
534.0,1.474166666666667
535.0,1.2512500000000006
536.0,1.2262500000000003
537.0,1.1824999999999992
538.0,1.1408333333333331
539.0,0.9845833333333331
540.0,1.1512499999999992
541.0,1.1262500000000006
542.0,1.2449999999999992
543.0,1.024166666666666
544.0,1.1449999999999996
545.0,0.9741666666666671
546.0,1.1033333333333335
547.0,0.8908333333333331
548.0,0.9324999999999992
549.0,1.1554166666666674
550.0,0.8554166666666667
551.0,0.9866666666666664
552.0,1.0262499999999992
553.0,0.8574999999999999
554.0,0.8554166666666667
555.0,0.8866666666666667
556.0,0.9824999999999999
557.0,0.9408333333333339
558.0,1.0262499999999992
559.0,0.836666666666666
560.0,0.9283333333333328
561.0,0.8825000000000003
562.0,0.9220833333333331
563.0,0.9658333333333324
564.0,0.7970833333333331
