Wavelength,Intensity
325.0,4.704791666666666
326.0,5.013125
327.0,5.215208333333334
328.0,5.3047916666666675
329.0,5.7714583333333325
330.0,5.994375000000001
331.0,6.550624999999999
332.0,7.298541666666666
333.0,8.077708333333334
334.0,9.031875
335.0,10.450624999999999
336.0,11.971458333333334
337.0,13.473541666666666
338.0,15.071458333333336
339.0,17.015208333333334
340.0,19.008958333333336
341.0,21.20479166666667
342.0,23.400625
343.0,26.086041666666667
344.0,28.475625
345.0,31.217291666666668
346.0,34.25479166666667
347.0,36.94229166666667
348.0,39.54020833333333
349.0,42.663125
350.0,45.550625000000004
351.0,48.77770833333334
352.0,51.858958333333334
353.0,54.65270833333334
354.0,56.99229166666667
355.0,59.294374999999995
356.0,61.677708333333335
357.0,63.44020833333334
358.0,65.131875
359.0,66.09020833333332
360.0,66.57354166666666
361.0,66.54854166666667
362.0,65.95270833333333
363.0,64.906875
364.0,63.65270833333333
365.0,61.97354166666667
366.0,60.088125
367.0,57.97979166666667
368.0,55.983958333333334
369.0,54.19020833333333
370.0,52.331875000000004
371.0,50.050625000000004
372.0,47.75895833333333
373.0,45.677708333333335
374.0,43.400625
375.0,41.231875
376.0,39.13604166666667
377.0,37.28395833333333
378.0,35.30895833333334
379.0,33.22770833333333
380.0,31.290208333333332
381.0,29.406875
382.0,27.956875000000004
383.0,26.211041666666667
384.0,24.863125
385.0,23.644375
386.0,22.340208333333333
387.0,21.371458333333333
388.0,20.606875000000002
389.0,19.731875000000002
390.0,19.217291666666668
391.0,18.669375000000002
392.0,18.115208333333335
393.0,17.752708333333334
394.0,17.377708333333334
395.0,17.123541666666668
396.0,16.983958333333334
397.0,16.708958333333335
398.0,16.89229166666667
399.0,16.873541666666668
400.0,17.17354166666667
401.0,17.746458333333333
402.0,18.304791666666667
403.0,18.623541666666668
404.0,19.242291666666667
405.0,20.044375000000002
406.0,20.763125000000002
407.0,21.369375
408.0,22.021458333333335
409.0,22.777708333333333
410.0,23.883958333333336
411.0,24.615208333333335
412.0,25.273541666666667
413.0,25.975625
414.0,26.463125
415.0,26.850625
416.0,27.361041666666665
417.0,27.540208333333332
418.0,27.779791666666668
419.0,27.696458333333332
420.0,27.088124999999998
421.0,26.598541666666666
422.0,26.315208333333334
423.0,26.158958333333334
424.0,26.179791666666667
425.0,26.292291666666667
426.0,26.863125
427.0,27.558958333333337
428.0,28.029791666666668
429.0,28.811041666666668
430.0,29.375625
431.0,29.963124999999998
432.0,30.319375
433.0,30.773541666666667
434.0,31.358958333333334
435.0,31.648541666666667
436.0,32.04020833333333
437.0,32.031875
438.0,32.125625
439.0,32.08604166666667
440.0,31.925625000000004
441.0,31.821458333333332
442.0,31.631875
443.0,31.654791666666668
444.0,31.25479166666667
445.0,30.97979166666667
446.0,30.648541666666667
447.0,30.490208333333335
448.0,30.22354166666667
449.0,29.904791666666668
450.0,29.719375
451.0,29.571458333333332
452.0,29.34854166666667
453.0,29.296458333333334
454.0,29.108958333333334
455.0,28.94854166666667
456.0,28.861041666666665
457.0,28.719375
458.0,28.438125
459.0,28.202708333333334
460.0,27.87979166666667
461.0,27.638125000000002
462.0,27.188125
463.0,26.992291666666667
464.0,26.473541666666666
465.0,26.061041666666668
466.0,25.536041666666666
467.0,25.031875
468.0,24.481875000000002
469.0,23.931875
470.0,23.340208333333333
471.0,22.796458333333334
472.0,22.383958333333336
473.0,22.256875
474.0,22.825625000000002
475.0,24.536041666666666
476.0,27.515208333333334
477.0,30.550625000000004
478.0,33.54020833333333
479.0,36.156875
480.0,38.15479166666667
481.0,39.66520833333333
482.0,40.756875
483.0,41.031875
484.0,41.075625
485.0,40.87979166666667
486.0,40.456875000000004
487.0,39.76104166666667
488.0,38.981875
489.0,38.09020833333334
490.0,37.079791666666665
491.0,36.27354166666667
492.0,35.21520833333334
493.0,34.131875
494.0,32.81729166666667
495.0,31.867291666666667
496.0,30.97145833333333
497.0,29.981875000000002
498.0,28.954791666666665
499.0,27.863125000000004
500.0,26.852708333333336
501.0,25.956875
502.0,25.140208333333334
503.0,24.475625
504.0,23.86104166666667
505.0,23.413125
506.0,22.827708333333334
507.0,22.57979166666667
508.0,22.133958333333336
509.0,21.427708333333335
510.0,21.125625
511.0,20.696458333333336
512.0,19.95479166666667
513.0,19.721458333333334
514.0,19.067291666666666
515.0,18.571458333333336
516.0,18.019375
517.0,17.296458333333334
518.0,16.915208333333336
519.0,16.365208333333335
520.0,15.813125
521.0,15.354791666666667
522.0,14.600625
523.0,14.002708333333334
524.0,13.606875000000002
525.0,13.002708333333334
526.0,12.133958333333336
527.0,11.221458333333334
528.0,10.494375000000002
529.0,9.511041666666667
530.0,8.723541666666666
531.0,7.779791666666667
532.0,6.871458333333334
533.0,5.906875
534.0,4.973541666666667
535.0,4.229791666666666
536.0,3.4714583333333335
537.0,2.592291666666666
538.0,2.0318750000000003
539.0,1.4172916666666664
540.0,1.0152083333333337
541.0,0.5652083333333335
