Wavelength,Intensity
325.0,15.723333333333336
326.0,13.106666666666662
327.0,14.29
328.0,15.639999999999993
329.0,13.93999999999999
330.0,16.106666666666662
331.0,12.973333333333336
332.0,13.490000000000002
333.0,14.240000000000002
334.0,13.756666666666668
335.0,14.339999999999996
336.0,13.123333333333328
337.0,13.07333333333333
338.0,14.65666666666666
339.0,13.389999999999993
340.0,13.07333333333333
341.0,11.79
342.0,12.29
343.0,12.089999999999996
344.0,14.856666666666662
345.0,13.490000000000002
346.0,16.15666666666666
347.0,13.873333333333328
348.0,13.873333333333328
349.0,12.006666666666668
350.0,9.723333333333336
351.0,10.556666666666665
352.0,10.65666666666666
353.0,9.673333333333325
354.0,11.740000000000002
355.0,14.15666666666666
356.0,13.32333333333333
357.0,13.106666666666662
358.0,12.740000000000002
359.0,12.240000000000002
360.0,11.056666666666665
361.0,13.173333333333325
362.0,11.923333333333325
363.0,14.43999999999999
364.0,12.373333333333328
365.0,13.956666666666656
366.0,13.82333333333333
367.0,12.839999999999996
368.0,14.756666666666668
369.0,13.740000000000002
370.0,16.839999999999996
371.0,14.089999999999996
372.0,14.423333333333325
373.0,16.373333333333328
374.0,14.506666666666668
375.0,15.523333333333333
376.0,15.173333333333325
377.0,16.04
378.0,15.18999999999999
379.0,14.29
380.0,13.606666666666662
381.0,15.18999999999999
382.0,13.740000000000002
383.0,16.15666666666666
384.0,15.990000000000002
385.0,14.923333333333325
386.0,16.740000000000002
387.0,14.673333333333325
388.0,14.873333333333328
389.0,15.256666666666668
390.0,15.206666666666656
391.0,16.523333333333333
392.0,16.240000000000002
393.0,15.07333333333333
394.0,12.923333333333325
395.0,11.423333333333325
396.0,11.806666666666665
397.0,11.956666666666656
398.0,11.456666666666656
399.0,11.90666666666666
400.0,11.089999999999996
401.0,10.29
402.0,9.240000000000002
403.0,7.689999999999991
404.0,10.356666666666662
405.0,10.589999999999996
406.0,10.29
407.0,8.873333333333328
408.0,8.706666666666656
409.0,8.79
410.0,7.656666666666659
411.0,8.473333333333336
412.0,9.07333333333333
413.0,10.79
414.0,11.240000000000002
415.0,9.606666666666662
416.0,9.40666666666666
417.0,9.93999999999999
418.0,11.523333333333333
419.0,9.956666666666656
420.0,11.306666666666665
421.0,10.139999999999993
422.0,11.089999999999996
423.0,13.223333333333336
424.0,13.523333333333333
425.0,12.740000000000002
426.0,14.206666666666656
427.0,14.456666666666656
428.0,14.389999999999993
429.0,17.023333333333333
430.0,15.223333333333336
431.0,17.473333333333336
432.0,17.623333333333328
433.0,18.256666666666668
434.0,16.07333333333333
435.0,15.523333333333333
436.0,17.423333333333325
437.0,17.506666666666668
438.0,17.773333333333333
439.0,15.106666666666662
440.0,15.956666666666656
441.0,18.15666666666666
442.0,19.373333333333328
443.0,18.43999999999999
444.0,16.806666666666665
445.0,17.506666666666668
446.0,18.139999999999993
447.0,17.556666666666665
448.0,17.740000000000002
449.0,18.173333333333325
450.0,18.556666666666665
451.0,17.506666666666668
452.0,16.673333333333325
453.0,16.106666666666662
454.0,17.240000000000002
455.0,18.306666666666665
456.0,19.90666666666666
457.0,19.623333333333328
458.0,19.606666666666662
459.0,20.856666666666662
460.0,21.68999999999999
461.0,20.723333333333336
462.0,19.973333333333336
463.0,19.43999999999999
464.0,18.373333333333328
465.0,20.389999999999993
466.0,18.740000000000002
467.0,20.273333333333333
468.0,21.306666666666665
469.0,22.639999999999993
470.0,21.93999999999999
471.0,21.839999999999996
472.0,21.43999999999999
473.0,21.423333333333325
474.0,23.106666666666662
475.0,23.389999999999993
476.0,22.240000000000002
477.0,21.07333333333333
478.0,21.65666666666666
479.0,20.07333333333333
480.0,21.93999999999999
481.0,23.93999999999999
482.0,22.506666666666668
483.0,24.606666666666662
484.0,23.639999999999993
485.0,25.023333333333333
486.0,24.123333333333328
487.0,23.556666666666665
488.0,22.82333333333333
489.0,23.523333333333333
490.0,21.740000000000002
491.0,22.139999999999993
492.0,19.65666666666666
493.0,20.623333333333328
494.0,19.490000000000002
495.0,17.79
496.0,18.806666666666665
497.0,17.389999999999993
498.0,17.339999999999996
499.0,17.82333333333333
500.0,16.473333333333336
501.0,16.90666666666666
502.0,16.773333333333333
503.0,14.68999999999999
504.0,15.056666666666665
505.0,15.006666666666668
506.0,15.723333333333336
507.0,14.006666666666668
508.0,12.889999999999993
509.0,11.756666666666668
510.0,12.43999999999999
511.0,12.223333333333336
512.0,10.273333333333333
513.0,10.490000000000002
514.0,10.79
515.0,8.506666666666668
516.0,10.423333333333325
517.0,9.873333333333328
518.0,8.356666666666662
519.0,8.606666666666662
520.0,9.339999999999996
521.0,8.990000000000002
522.0,8.240000000000002
523.0,9.740000000000002
524.0,9.056666666666665
525.0,7.556666666666665
526.0,8.973333333333336
527.0,7.240000000000002
528.0,7.6399999999999935
529.0,9.056666666666665
530.0,7.873333333333328
531.0,6.789999999999999
532.0,6.773333333333326
533.0,6.906666666666666
534.0,6.589999999999996
535.0,7.623333333333328
536.0,6.323333333333331
537.0,8.139999999999993
538.0,6.806666666666665
539.0,7.856666666666662
540.0,8.240000000000002
541.0,6.523333333333326
542.0,7.023333333333326
543.0,7.039999999999999
544.0,6.406666666666666
545.0,7.156666666666659
546.0,8.273333333333333
547.0,6.789999999999999
548.0,8.456666666666656
549.0,7.006666666666661
550.0,8.68999999999999
551.0,7.289999999999999
552.0,7.6399999999999935
553.0,10.456666666666656
554.0,11.373333333333328
