Wavelength,Intensity
325.0,20.256249999999994
326.0,20.839583333333337
327.0,18.73958333333333
328.0,18.637500000000003
329.0,16.012500000000003
330.0,14.99166666666666
331.0,14.743750000000006
332.0,15.239583333333329
333.0,16.74166666666666
334.0,15.064583333333331
335.0,13.227083333333333
336.0,13.766666666666666
337.0,11.345833333333331
338.0,11.841666666666669
339.0,11.987499999999997
340.0,10.572916666666664
341.0,12.352083333333333
342.0,11.914583333333333
343.0,12.30833333333333
344.0,11.127083333333331
345.0,11.768749999999997
346.0,10.71875
347.0,10.12083333333333
348.0,11.127083333333331
349.0,11.53541666666667
350.0,13.095833333333331
351.0,10.470833333333331
352.0,11.43333333333333
353.0,12.62916666666667
354.0,12.52708333333333
355.0,12.483333333333334
356.0,10.733333333333334
357.0,11.345833333333331
358.0,12.177083333333336
359.0,11.87083333333333
360.0,10.689583333333331
361.0,11.725000000000001
362.0,11.068750000000001
363.0,13.168750000000003
364.0,12.25
365.0,11.75416666666667
366.0,12.293750000000003
367.0,11.170833333333334
368.0,11.404166666666669
369.0,9.84375
370.0,9.68333333333333
371.0,9.493749999999999
372.0,11.141666666666666
373.0,9.727083333333333
374.0,11.856250000000003
375.0,11.185416666666669
376.0,11.564583333333331
377.0,11.739583333333336
378.0,11.331249999999997
379.0,12.512500000000003
380.0,11.710416666666667
381.0,13.110416666666666
382.0,11.681249999999999
383.0,10.325000000000003
384.0,10.99583333333333
385.0,11.97291666666667
386.0,11.43333333333333
387.0,12.03125
388.0,13.489583333333329
389.0,15.064583333333331
390.0,14.597916666666663
391.0,13.88333333333334
392.0,14.75833333333334
393.0,14.75833333333334
394.0,14.072916666666671
395.0,15.006249999999994
396.0,15.75
397.0,13.168750000000003
398.0,13.722916666666663
399.0,13.081249999999997
400.0,14.0
401.0,14.233333333333334
402.0,14.408333333333331
403.0,14.043750000000003
404.0,15.108333333333334
405.0,13.635416666666671
406.0,15.443749999999994
407.0,16.21666666666667
408.0,14.670833333333334
409.0,14.291666666666671
410.0,13.095833333333331
411.0,13.387500000000003
412.0,13.081249999999997
413.0,12.439583333333331
414.0,11.739583333333336
415.0,10.71875
416.0,12.337499999999999
417.0,8.866666666666667
418.0,9.639583333333334
419.0,7.962499999999999
420.0,8.25416666666667
421.0,8.137500000000003
422.0,7.831249999999997
423.0,8.020833333333336
424.0,8.210416666666667
425.0,7.71458333333333
426.0,6.94166666666667
427.0,7.670833333333334
428.0,7.524999999999999
429.0,7.291666666666664
430.0,8.166666666666664
431.0,8.137500000000003
432.0,9.304166666666667
433.0,8.881250000000001
434.0,9.450000000000003
435.0,9.114583333333336
436.0,10.310416666666669
437.0,9.100000000000001
438.0,10.77708333333333
439.0,10.266666666666666
440.0,11.447916666666664
441.0,9.114583333333336
442.0,10.674999999999997
443.0,10.747916666666669
444.0,12.672916666666666
445.0,11.914583333333333
446.0,13.504166666666663
447.0,12.862499999999997
448.0,14.014583333333334
449.0,12.454166666666666
450.0,13.299999999999997
451.0,11.506250000000001
452.0,13.591666666666669
453.0,13.052083333333336
454.0,14.875
455.0,14.364583333333329
456.0,15.822916666666671
457.0,15.09375
458.0,14.845833333333331
459.0,15.122916666666669
460.0,14.466666666666669
461.0,15.341666666666669
462.0,15.954166666666666
463.0,16.40625
464.0,16.52291666666666
465.0,15.924999999999997
466.0,15.516666666666666
467.0,13.825000000000003
468.0,14.597916666666663
469.0,14.714583333333337
470.0,14.685416666666669
471.0,14.99166666666666
472.0,15.079166666666666
473.0,16.30416666666666
474.0,15.764583333333334
475.0,16.231250000000003
476.0,18.8125
477.0,19.235416666666666
478.0,17.120833333333337
479.0,16.81458333333333
480.0,16.52291666666666
481.0,18.200000000000003
482.0,18.170833333333334
483.0,18.30208333333333
484.0,17.35416666666667
485.0,18.59375
486.0,18.433333333333337
487.0,17.74791666666667
488.0,18.73958333333333
489.0,19.13333333333334
490.0,18.549999999999997
491.0,18.360416666666666
492.0,18.987499999999997
493.0,20.5625
494.0,21.014583333333334
495.0,20.97083333333333
496.0,21.32083333333334
497.0,20.63541666666667
498.0,19.71666666666667
499.0,20.15416666666667
500.0,21.918750000000003
501.0,22.881249999999994
502.0,21.84583333333333
503.0,20.650000000000006
504.0,21.24791666666667
505.0,20.46041666666666
506.0,20.606250000000003
507.0,18.78333333333333
508.0,20.44583333333334
509.0,20.85416666666667
510.0,19.43958333333333
511.0,19.65833333333333
512.0,18.097916666666663
513.0,18.47708333333334
514.0,17.90833333333333
515.0,17.893749999999997
516.0,17.514583333333334
517.0,16.28958333333334
518.0,15.618750000000006
519.0,15.662499999999994
520.0,13.88333333333334
521.0,12.862499999999997
522.0,13.329166666666666
523.0,12.935416666666669
524.0,13.314583333333331
525.0,11.491666666666667
526.0,12.279166666666669
527.0,10.412500000000001
528.0,12.614583333333336
529.0,11.491666666666667
530.0,11.331249999999997
531.0,9.231250000000003
532.0,11.958333333333336
533.0,10.66041666666667
534.0,9.887500000000003
535.0,9.24583333333333
536.0,9.610416666666666
537.0,9.40625
538.0,9.362499999999997
539.0,8.341666666666669
540.0,7.947916666666664
541.0,8.677083333333336
542.0,7.16041666666667
543.0,6.752083333333331
544.0,7.568750000000001
545.0,7.408333333333331
546.0,8.225000000000001
547.0,7.758333333333333
548.0,7.291666666666664
549.0,7.452083333333334
550.0,6.5625
551.0,5.731250000000003
552.0,6.956249999999997
553.0,7.320833333333333
554.0,7.393749999999997
555.0,7.408333333333331
556.0,7.320833333333333
557.0,6.299999999999997
558.0,5.672916666666666
559.0,7.524999999999999
560.0,7.787500000000001
561.0,6.825000000000003
562.0,8.006250000000001
563.0,5.96458333333333
564.0,6.489583333333336
565.0,6.50416666666667
566.0,6.985416666666666
567.0,5.614583333333336
568.0,6.810416666666669
569.0,6.445833333333333
570.0,7.37916666666667
571.0,6.008333333333333
572.0,6.883333333333333
573.0,7.27708333333333
574.0,6.416666666666664
